,user_id,follow_user_id,strength,Unnamed: 0_actual,id_actual,name_actual,screen_name_actual,statuses_count_actual,followers_count_actual,friends_count_actual,favourites_count_actual,Account Type_actual,Group Type_actual,Unnamed: 0_follows,id_follows,name_follows,screen_name_follows,statuses_count_follows,followers_count_follows,friends_count_follows,favourites_count_follows,Account Type_follows,Group Type_follows
151722,2302538826.0,2302538826.0,49,213.0,2302538826.0,bigwiff,Big_WIFF,711.0,49.0,205.0,74.0,real,genuine,213.0,2302538826.0,bigwiff,Big_WIFF,711.0,49.0,205.0,74.0,real,genuine
151784,226773156.0,226773156.0,27,2046.0,226773156.0,Demelza Leslie,demelzaleslie,1849.0,1846.0,776.0,319.0,real,genuine,2046.0,226773156.0,Demelza Leslie,demelzaleslie,1849.0,1846.0,776.0,319.0,real,genuine
151867,226773156.0,209439268.0,30,2046.0,226773156.0,Demelza Leslie,demelzaleslie,1849.0,1846.0,776.0,319.0,real,genuine,1385.0,209439268.0,Tea Leaves,Sub_Strata,38257.0,1045.0,1588.0,1203.0,real,genuine
151902,24255637.0,24255637.0,39,1046.0,24255637.0,Nancy Clay,NancyLClay,30560.0,2495.0,2745.0,1321.0,real,genuine,1046.0,24255637.0,Nancy Clay,NancyLClay,30560.0,2495.0,2745.0,1321.0,real,genuine
151993,2304324655.0,2304324655.0,37,3204.0,2304324655.0,c,stargazing,47857.0,3291.0,69.0,10127.0,real,genuine,3204.0,2304324655.0,c,stargazing,47857.0,3291.0,69.0,10127.0,real,genuine
152036,2304324655.0,1646872513.0,22,3204.0,2304324655.0,c,stargazing,47857.0,3291.0,69.0,10127.0,real,genuine,853.0,1646872513.0,sam,LAWLEYFTHEALY,14483.0,1580.0,262.0,4574.0,real,genuine
152166,24295753.0,24295753.0,2,1023.0,24295753.0,Nick (Rosie),MsAmbiguous,18699.0,471.0,337.0,24.0,real,genuine,1023.0,24295753.0,Nick (Rosie),MsAmbiguous,18699.0,471.0,337.0,24.0,real,genuine
152194,24295753.0,345964231.0,18,1023.0,24295753.0,Nick (Rosie),MsAmbiguous,18699.0,471.0,337.0,24.0,real,genuine,3275.0,345964231.0,Terrence Clarke,terrenceKC,77978.0,3943.0,451.0,2523.0,real,genuine
152374,2307118248.0,2307118248.0,45,2869.0,2307118248.0,Grayson,nightwingabner,1727.0,71.0,70.0,2138.0,real,genuine,2869.0,2307118248.0,Grayson,nightwingabner,1727.0,71.0,70.0,2138.0,real,genuine
152429,227055399.0,227055399.0,21,2634.0,227055399.0,Lauren ❁,laurrkat,23324.0,701.0,468.0,5443.0,real,genuine,2634.0,227055399.0,Lauren ❁,laurrkat,23324.0,701.0,468.0,5443.0,real,genuine
152512,2310860028.0,2310860028.0,9,2707.0,2310860028.0,goose tha rapper,makenna_marae,605.0,154.0,270.0,920.0,real,genuine,2707.0,2310860028.0,goose tha rapper,makenna_marae,605.0,154.0,270.0,920.0,real,genuine
152618,2311184364.0,2311184364.0,38,119.0,2311184364.0,Angelica Roquiño,Angie_Ro13,718.0,118.0,224.0,180.0,real,genuine,119.0,2311184364.0,Angelica Roquiño,Angie_Ro13,718.0,118.0,224.0,180.0,real,genuine
152630,24663107.0,24663107.0,45,1213.0,24663107.0,Renee,Rennzl,14611.0,267.0,459.0,306.0,real,genuine,1213.0,24663107.0,Renee,Rennzl,14611.0,267.0,459.0,306.0,real,genuine
152641,601401812.0,601401812.0,46,3334.0,601401812.0,Ty,tydjar,25831.0,743.0,628.0,17264.0,real,genuine,3334.0,601401812.0,Ty,tydjar,25831.0,743.0,628.0,17264.0,real,genuine
152756,227133540.0,227133540.0,30,331.0,227133540.0,Twilight,CodyEJohnson,11570.0,503.0,493.0,2511.0,real,genuine,331.0,227133540.0,Twilight,CodyEJohnson,11570.0,503.0,493.0,2511.0,real,genuine
152862,24801407.0,24801407.0,32,2595.0,24801407.0,Louise Knight,knightclub,154.0,34.0,49.0,45.0,real,genuine,2595.0,24801407.0,Louise Knight,knightclub,154.0,34.0,49.0,45.0,real,genuine
152906,2312368014.0,2312368014.0,10,3222.0,2312368014.0,Ashley,suaveeebriii,19688.0,1509.0,805.0,13140.0,real,genuine,3222.0,2312368014.0,Ashley,suaveeebriii,19688.0,1509.0,805.0,13140.0,real,genuine
152968,2312368014.0,1343441293.0,42,3222.0,2312368014.0,Ashley,suaveeebriii,19688.0,1509.0,805.0,13140.0,real,genuine,2338.0,1343441293.0,BITCH IM 6'5,ilovejuuuju,37291.0,864.0,360.0,10959.0,real,genuine
153148,601689477.0,601689477.0,11,1259.0,601689477.0,devin,RyleeVargas,6095.0,816.0,643.0,4002.0,real,genuine,1259.0,601689477.0,devin,RyleeVargas,6095.0,816.0,643.0,4002.0,real,genuine
153226,24816799.0,24816799.0,37,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine
153235,24816799.0,103668192.0,1,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,79.0,103668192.0,lex,AlexisCarolineH,3629.0,269.0,187.0,1229.0,real,genuine
153241,24816799.0,392349274.0,20,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,463.0,392349274.0,Ethan Marshall,E_Marshall44,13382.0,564.0,169.0,723.0,real,genuine
153254,24816799.0,1392978859.0,2,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,823.0,1392978859.0,Kevin ,KevTheSavage3,6718.0,1083.0,640.0,991.0,real,genuine
153276,24816799.0,469595996.0,13,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,333.0,469595996.0,Cole Crowder,ColeCrowder16,7638.0,482.0,99.0,2028.0,real,genuine
153277,24816799.0,566576689.0,14,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,2700.0,566576689.0,MB,madison_beal,6569.0,391.0,147.0,9136.0,real,genuine
153337,24816799.0,88243642.0,44,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,1487.0,88243642.0,Ajay Monk/Nextdoor,TrustfulJ,60296.0,23854.0,20017.0,8275.0,real,genuine
153344,24816799.0,150427831.0,14,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine
153433,24816799.0,818751600.0,2,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine,1937.0,818751600.0,Chelsea Harper,chels_brooke_15,7836.0,552.0,373.0,2451.0,real,genuine
153494,24984561.0,24984561.0,14,2014.0,24984561.0,Timothy Holmes,dadaphoenix,1323.0,411.0,831.0,40.0,real,genuine,2014.0,24984561.0,Timothy Holmes,dadaphoenix,1323.0,411.0,831.0,40.0,real,genuine
153592,228978063.0,228978063.0,15,345.0,228978063.0,✨Corbin Thomas✨,Corbin_Thomas35,7727.0,1118.0,755.0,254.0,real,genuine,345.0,228978063.0,✨Corbin Thomas✨,Corbin_Thomas35,7727.0,1118.0,755.0,254.0,real,genuine
153790,2314131617.0,14791386.0,32,1261.0,2314131617.0,S. FL Storm Chasers,SFLSChasers,4711.0,530.0,586.0,4580.0,real,genuine,989.0,14791386.0,Michael Seger,MichaelSeger,32704.0,4432.0,2672.0,2715.0,real,genuine
153868,602307139.0,602307139.0,15,375.0,602307139.0,Daniel Rosas,D_Rosas1,2775.0,249.0,271.0,2585.0,real,genuine,375.0,602307139.0,Daniel Rosas,D_Rosas1,2775.0,249.0,271.0,2585.0,real,genuine
153880,2314131617.0,2314131617.0,25,1261.0,2314131617.0,S. FL Storm Chasers,SFLSChasers,4711.0,530.0,586.0,4580.0,real,genuine,1261.0,2314131617.0,S. FL Storm Chasers,SFLSChasers,4711.0,530.0,586.0,4580.0,real,genuine
154033,2314131617.0,1194760087.0,11,1261.0,2314131617.0,S. FL Storm Chasers,SFLSChasers,4711.0,530.0,586.0,4580.0,real,genuine,111.0,1194760087.0,Andrew Gorton,AndrewGortonWx,3028.0,1915.0,1804.0,1441.0,real,genuine
154078,25085431.0,25085431.0,42,2141.0,25085431.0,Barbara Lake,exukbritbrat,1473.0,77.0,111.0,65.0,real,genuine,2141.0,25085431.0,Barbara Lake,exukbritbrat,1473.0,77.0,111.0,65.0,real,genuine
154130,25085431.0,23808818.0,26,2141.0,25085431.0,Barbara Lake,exukbritbrat,1473.0,77.0,111.0,65.0,real,genuine,244.0,23808818.0,Bride of RocK'n'RoLL,Brideofrocknrol,16064.0,41442.0,4967.0,3079.0,real,genuine
154154,2316260946.0,2316260946.0,16,2060.0,2316260946.0,ɐpuıp,dindaajanee,2011.0,124.0,112.0,4349.0,real,genuine,2060.0,2316260946.0,ɐpuıp,dindaajanee,2011.0,124.0,112.0,4349.0,real,genuine
154194,230081713.0,242205664.0,34,1092.0,230081713.0,Sacora ,Onanmebaby,33023.0,980.0,491.0,4730.0,real,genuine,908.0,242205664.0,Tevin Doss,LostinDoss,94383.0,2301.0,2196.0,4336.0,real,genuine
154232,230081713.0,230081713.0,14,1092.0,230081713.0,Sacora ,Onanmebaby,33023.0,980.0,491.0,4730.0,real,genuine,1092.0,230081713.0,Sacora ,Onanmebaby,33023.0,980.0,491.0,4730.0,real,genuine
154292,602628071.0,602628071.0,19,1247.0,602628071.0,roxie,Roxiee_Hooperxo,7924.0,531.0,263.0,3677.0,real,genuine,1247.0,602628071.0,roxie,Roxiee_Hooperxo,7924.0,531.0,263.0,3677.0,real,genuine
154326,602628071.0,542451912.0,20,1247.0,602628071.0,roxie,Roxiee_Hooperxo,7924.0,531.0,263.0,3677.0,real,genuine,1687.0,542451912.0,•,adriennnedixon,19735.0,1209.0,713.0,8668.0,real,genuine
154533,230732954.0,230732954.0,47,3096.0,230732954.0,黃嘉惠 (sally),sally40723,77.0,13.0,18.0,196.0,real,genuine,3096.0,230732954.0,黃嘉惠 (sally),sally40723,77.0,13.0,18.0,196.0,real,genuine
154538,25121744.0,25121744.0,23,349.0,25121744.0,Courtney Zito,CourtneyZito,11256.0,1249.0,1746.0,320.0,real,genuine,349.0,25121744.0,Courtney Zito,CourtneyZito,11256.0,1249.0,1746.0,320.0,real,genuine
154669,2316340358.0,2595110809.0,25,1855.0,2316340358.0,Pope Master,blow0126,3997.0,141.0,140.0,831.0,real,genuine,708.0,2595110809.0,Ariel Junior,JayB00ty,1595.0,193.0,173.0,766.0,real,genuine
154691,2316340358.0,2316340358.0,13,1855.0,2316340358.0,Pope Master,blow0126,3997.0,141.0,140.0,831.0,real,genuine,1855.0,2316340358.0,Pope Master,blow0126,3997.0,141.0,140.0,831.0,real,genuine
154882,602691923.0,602691923.0,26,2197.0,602691923.0,Juno ☯,funtanillajuno,26290.0,1368.0,1433.0,6411.0,real,genuine,2197.0,602691923.0,Juno ☯,funtanillajuno,26290.0,1368.0,1433.0,6411.0,real,genuine
155013,2317290118.0,2317290118.0,39,2580.0,2317290118.0,Michael,king_michael48,1300.0,212.0,524.0,675.0,real,genuine,2580.0,2317290118.0,Michael,king_michael48,1300.0,212.0,524.0,675.0,real,genuine
155157,25184645.0,22951310.0,19,2444.0,25184645.0,Jennifer McClintock,jeninthe405,16838.0,1671.0,1668.0,5199.0,real,genuine,688.0,22951310.0,Jacqueline Sit,JacquelineSit,2024.0,1461.0,1448.0,915.0,real,genuine
155179,25184645.0,177455411.0,12,2444.0,25184645.0,Jennifer McClintock,jeninthe405,16838.0,1671.0,1668.0,5199.0,real,genuine,3336.0,177455411.0,tracey zeeck,tzeeck,25780.0,3759.0,1568.0,25911.0,real,genuine
155185,25184645.0,25184645.0,38,2444.0,25184645.0,Jennifer McClintock,jeninthe405,16838.0,1671.0,1668.0,5199.0,real,genuine,2444.0,25184645.0,Jennifer McClintock,jeninthe405,16838.0,1671.0,1668.0,5199.0,real,genuine
155316,231211273.0,231211273.0,26,1031.0,231211273.0,Amabeli♡,MurdderSheWrote,53800.0,1330.0,729.0,934.0,real,genuine,1031.0,231211273.0,Amabeli♡,MurdderSheWrote,53800.0,1330.0,729.0,934.0,real,genuine
155445,25184645.0,15809964.0,47,2444.0,25184645.0,Jennifer McClintock,jeninthe405,16838.0,1671.0,1668.0,5199.0,real,genuine,1741.0,15809964.0,Amy Urbach ,amyurbach,59543.0,4126.0,4094.0,2170.0,real,genuine
155461,25184645.0,19557634.0,18,2444.0,25184645.0,Jennifer McClintock,jeninthe405,16838.0,1671.0,1668.0,5199.0,real,genuine,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine
155572,25184645.0,16527716.0,38,2444.0,25184645.0,Jennifer McClintock,jeninthe405,16838.0,1671.0,1668.0,5199.0,real,genuine,2446.0,16527716.0,Jenny Jarrard Oliver,jenjoliver,6964.0,897.0,633.0,638.0,real,genuine
155669,603047832.0,603047832.0,10,730.0,603047832.0,KaDeija Dalrymple ,Jeuniqua,7964.0,159.0,154.0,998.0,real,genuine,730.0,603047832.0,KaDeija Dalrymple ,Jeuniqua,7964.0,159.0,154.0,998.0,real,genuine
155692,2317599350.0,1038481676.0,3,193.0,2317599350.0,Mohammad BehzadFatmi,BehzadFatmi,2964.0,165.0,647.0,776.0,real,genuine,1058.0,1038481676.0,News This Second,NewsThisSecond,399555.0,3584.0,2907.0,6455.0,real,genuine
155831,2317599350.0,2317599350.0,42,193.0,2317599350.0,Mohammad BehzadFatmi,BehzadFatmi,2964.0,165.0,647.0,776.0,real,genuine,193.0,2317599350.0,Mohammad BehzadFatmi,BehzadFatmi,2964.0,165.0,647.0,776.0,real,genuine
155856,25258953.0,25258953.0,40,3302.0,25258953.0,Teresa ,thisiscowross,23564.0,567.0,478.0,1860.0,real,genuine,3302.0,25258953.0,Teresa ,thisiscowross,23564.0,567.0,478.0,1860.0,real,genuine
156029,231225050.0,231225050.0,26,1317.0,231225050.0,Shanna Jarèa,ShanTheLioness,67024.0,771.0,301.0,12040.0,real,genuine,1317.0,231225050.0,Shanna Jarèa,ShanTheLioness,67024.0,771.0,301.0,12040.0,real,genuine
156260,603962983.0,603962983.0,34,2895.0,603962983.0,CHRISTOPHER!!! ,oaklandamerican,14328.0,277.0,422.0,3814.0,real,genuine,2895.0,603962983.0,CHRISTOPHER!!! ,oaklandamerican,14328.0,277.0,422.0,3814.0,real,genuine
156339,25578056.0,25578056.0,42,3007.0,25578056.0,Rachel Berry,rachelfberry,6074.0,196.0,369.0,731.0,real,genuine,3007.0,25578056.0,Rachel Berry,rachelfberry,6074.0,196.0,369.0,731.0,real,genuine
156389,2318172799.0,1492049473.0,17,1866.0,2318172799.0,brandon elizondo,brandoelizondo,4340.0,226.0,186.0,9190.0,real,genuine,3463.0,1492049473.0,Zac Clausen,zclausen1,1087.0,212.0,219.0,1300.0,real,genuine
156635,231257304.0,231257304.0,12,137.0,231257304.0,Comisario Armuño,Armunho,95069.0,1045.0,350.0,49312.0,real,genuine,137.0,231257304.0,Comisario Armuño,Armunho,95069.0,1045.0,350.0,49312.0,real,genuine
156794,2318172799.0,2318172799.0,15,1866.0,2318172799.0,brandon elizondo,brandoelizondo,4340.0,226.0,186.0,9190.0,real,genuine,1866.0,2318172799.0,brandon elizondo,brandoelizondo,4340.0,226.0,186.0,9190.0,real,genuine
157050,2320291898.0,2320291898.0,21,1978.0,2320291898.0,Cole Sparks,colesparks2014,1776.0,545.0,458.0,1038.0,real,genuine,1978.0,2320291898.0,Cole Sparks,colesparks2014,1776.0,545.0,458.0,1038.0,real,genuine
157115,604176461.0,1280865181.0,32,842.0,604176461.0,KC,KrisClarkie,9407.0,457.0,232.0,928.0,real,genuine,365.0,1280865181.0,Toby,DBodyArchitect,3201.0,609.0,1493.0,2189.0,real,genuine
157182,25693756.0,31307539.0,22,929.0,25693756.0,Megan Frisbie ,MJFrizzle,33831.0,626.0,1189.0,9535.0,real,genuine,2099.0,31307539.0,edna94 ♊️,edna94,23295.0,514.0,610.0,36609.0,real,genuine
157217,604176461.0,604176461.0,48,842.0,604176461.0,KC,KrisClarkie,9407.0,457.0,232.0,928.0,real,genuine,842.0,604176461.0,KC,KrisClarkie,9407.0,457.0,232.0,928.0,real,genuine
157218,2320414572.0,2320414572.0,5,26.0,2320414572.0,Angelo,theaugustkiddo,1203.0,182.0,117.0,136.0,real,genuine,26.0,2320414572.0,Angelo,theaugustkiddo,1203.0,182.0,117.0,136.0,real,genuine
157220,25693756.0,25693756.0,2,929.0,25693756.0,Megan Frisbie ,MJFrizzle,33831.0,626.0,1189.0,9535.0,real,genuine,929.0,25693756.0,Megan Frisbie ,MJFrizzle,33831.0,626.0,1189.0,9535.0,real,genuine
157461,2320619815.0,2320619815.0,27,2912.0,2320619815.0,HOLDER ✴♥♦,oneandonlykriza,1371.0,257.0,260.0,486.0,real,genuine,2912.0,2320619815.0,HOLDER ✴♥♦,oneandonlykriza,1371.0,257.0,260.0,486.0,real,genuine
157526,604400674.0,604400674.0,8,2958.0,604400674.0,peeyush.cray,peeyushcray,821.0,33.0,326.0,322.0,real,genuine,2958.0,604400674.0,peeyush.cray,peeyushcray,821.0,33.0,326.0,322.0,real,genuine
157633,25711830.0,25711830.0,46,2139.0,25711830.0,DeepakAlse,exploreamaze,2123.0,569.0,1840.0,43.0,real,genuine,2139.0,25711830.0,DeepakAlse,exploreamaze,2123.0,569.0,1840.0,43.0,real,genuine
157651,604582383.0,604582383.0,35,2082.0,604582383.0,Drrrix,Drixorcism,1079.0,236.0,401.0,730.0,real,genuine,2082.0,604582383.0,Drrrix,Drixorcism,1079.0,236.0,401.0,730.0,real,genuine
157720,2321395147.0,2321395147.0,23,2397.0,2321395147.0,ZayasS,jaja_zayas,1432.0,108.0,105.0,3786.0,real,genuine,2397.0,2321395147.0,ZayasS,jaja_zayas,1432.0,108.0,105.0,3786.0,real,genuine
157808,231957917.0,231957917.0,35,2355.0,231957917.0,viv «« 71,ineffablelwt,73443.0,2844.0,1861.0,9562.0,real,genuine,2355.0,231957917.0,viv «« 71,ineffablelwt,73443.0,2844.0,1861.0,9562.0,real,genuine
158073,604904469.0,604904469.0,2,1086.0,604904469.0,barreto,OkSassyOk,39813.0,619.0,613.0,17793.0,real,genuine,1086.0,604904469.0,barreto,OkSassyOk,39813.0,619.0,613.0,17793.0,real,genuine
158107,2323069159.0,2323069159.0,35,724.0,2323069159.0,It's Britney B*tch,JessKurchaba,1521.0,100.0,103.0,1064.0,real,genuine,724.0,2323069159.0,It's Britney B*tch,JessKurchaba,1521.0,100.0,103.0,1064.0,real,genuine
158233,25759948.0,25759948.0,45,1697.0,25759948.0,Sky.,airbud3,10523.0,423.0,453.0,681.0,real,genuine,1697.0,25759948.0,Sky.,airbud3,10523.0,423.0,453.0,681.0,real,genuine
158257,232165741.0,232165741.0,17,2992.0,232165741.0,Cessy,princessnolasco,16872.0,539.0,438.0,807.0,real,genuine,2992.0,232165741.0,Cessy,princessnolasco,16872.0,539.0,438.0,807.0,real,genuine
158362,2323690855.0,2323690855.0,32,1861.0,2323690855.0,hector rozen elijah,bornthismj,8096.0,642.0,1996.0,7114.0,real,genuine,1861.0,2323690855.0,hector rozen elijah,bornthismj,8096.0,642.0,1996.0,7114.0,real,genuine
158502,25793082.0,6834152.0,26,1006.0,25793082.0,Princess Jazmine ,Miss_Dalisa,192832.0,3062.0,381.0,603.0,real,genuine,1465.0,6834152.0,Tivon,Tivon,136700.0,2135.0,1799.0,2361.0,real,genuine
158549,25793082.0,167099444.0,44,1006.0,25793082.0,Princess Jazmine ,Miss_Dalisa,192832.0,3062.0,381.0,603.0,real,genuine,766.0,167099444.0,Angelic,JustADL,39113.0,546.0,266.0,814.0,real,genuine
158664,604961774.0,70797051.0,36,3304.0,604961774.0,Tito,titoelbambino98,11318.0,273.0,110.0,22533.0,real,genuine,3078.0,70797051.0,Rudy Leyvas,rudypictures,6070.0,2551.0,1294.0,4683.0,real,genuine
158670,604961774.0,604961774.0,12,3304.0,604961774.0,Tito,titoelbambino98,11318.0,273.0,110.0,22533.0,real,genuine,3304.0,604961774.0,Tito,titoelbambino98,11318.0,273.0,110.0,22533.0,real,genuine
158759,232547074.0,232547074.0,43,410.0,232547074.0,Denz Alex Manubag,DeniceAlexis,18047.0,407.0,420.0,7514.0,real,genuine,410.0,232547074.0,Denz Alex Manubag,DeniceAlexis,18047.0,407.0,420.0,7514.0,real,genuine
158867,232547074.0,52660118.0,37,410.0,232547074.0,Denz Alex Manubag,DeniceAlexis,18047.0,407.0,420.0,7514.0,real,genuine,621.0,52660118.0,shaira mel hernandez,IMshai,32984.0,789.0,271.0,1050.0,real,genuine
159058,25965427.0,25965427.0,17,1406.0,25965427.0,Tania,TaniaNZ,38242.0,448.0,350.0,38.0,real,genuine,1406.0,25965427.0,Tania,TaniaNZ,38242.0,448.0,350.0,38.0,real,genuine
159179,605543304.0,605543304.0,36,3261.0,605543304.0,Tatyanah ,tatyeahnah,3449.0,259.0,147.0,1555.0,real,genuine,3261.0,605543304.0,Tatyanah ,tatyeahnah,3449.0,259.0,147.0,1555.0,real,genuine
159226,2324994222.0,2324994222.0,37,1609.0,2324994222.0,╰•TuneD•╯,_SAMPS0N,8019.0,205.0,191.0,2616.0,real,genuine,1609.0,2324994222.0,╰•TuneD•╯,_SAMPS0N,8019.0,205.0,191.0,2616.0,real,genuine
159451,26022358.0,26022358.0,41,1377.0,26022358.0,Starina Johnson,StarinaJohnson,19582.0,1108.0,998.0,713.0,real,genuine,1377.0,26022358.0,Starina Johnson,StarinaJohnson,19582.0,1108.0,998.0,713.0,real,genuine
159691,605838742.0,605838742.0,22,1090.0,605838742.0,Omneya,OmneyaDessouky,10251.0,616.0,306.0,3412.0,real,genuine,1090.0,605838742.0,Omneya,OmneyaDessouky,10251.0,616.0,306.0,3412.0,real,genuine
159842,2325931652.0,2325931652.0,13,444.0,2325931652.0,Kang Eun Jin (Pola) ,DreamCatcher810,9576.0,97.0,158.0,3523.0,real,genuine,444.0,2325931652.0,Kang Eun Jin (Pola) ,DreamCatcher810,9576.0,97.0,158.0,3523.0,real,genuine
159961,26061230.0,26061230.0,29,2753.0,26061230.0,M. Lovely,meglovely,13101.0,1469.0,1152.0,8414.0,real,genuine,2753.0,26061230.0,M. Lovely,meglovely,13101.0,1469.0,1152.0,8414.0,real,genuine
159988,26061230.0,14626600.0,35,2753.0,26061230.0,M. Lovely,meglovely,13101.0,1469.0,1152.0,8414.0,real,genuine,1681.0,14626600.0,Amy Delamaide,adelamaide,11816.0,1234.0,532.0,3576.0,real,genuine
159990,26061230.0,135192904.0,19,2753.0,26061230.0,M. Lovely,meglovely,13101.0,1469.0,1152.0,8414.0,real,genuine,669.0,135192904.0,Jeffrey Lutz,JLutzICTEagle,13430.0,1547.0,833.0,4.0,real,genuine
160235,233032914.0,233032914.0,4,1339.0,233032914.0,Patrick,Shuck1e,25013.0,82.0,249.0,2683.0,real,genuine,1339.0,233032914.0,Patrick,Shuck1e,25013.0,82.0,249.0,2683.0,real,genuine
160251,233032914.0,28088585.0,2,1339.0,233032914.0,Patrick,Shuck1e,25013.0,82.0,249.0,2683.0,real,genuine,419.0,28088585.0,Scott Sandler,DigiRanger1994,124434.0,1818.0,1985.0,7452.0,real,genuine
160274,609166669.0,609166669.0,40,1874.0,609166669.0,Cait ,brightestbitch,11711.0,344.0,383.0,10042.0,real,genuine,1874.0,609166669.0,Cait ,brightestbitch,11711.0,344.0,383.0,10042.0,real,genuine
160391,26135125.0,26135125.0,18,1096.0,26135125.0,Trang Nguyen,Orangatrang,42346.0,1248.0,584.0,457.0,real,genuine,1096.0,26135125.0,Trang Nguyen,Orangatrang,42346.0,1248.0,584.0,457.0,real,genuine
160627,233783035.0,233783035.0,13,2350.0,233783035.0,georgia rose ➶,georgiaroseoh,62899.0,321.0,231.0,144.0,real,genuine,2350.0,233783035.0,georgia rose ➶,georgiaroseoh,62899.0,321.0,231.0,144.0,real,genuine
160675,2326631202.0,2326631202.0,37,1221.0,2326631202.0,Nat the cat!,RickysVLine,77869.0,4941.0,420.0,39704.0,real,genuine,1221.0,2326631202.0,Nat the cat!,RickysVLine,77869.0,4941.0,420.0,39704.0,real,genuine
160797,609710517.0,609710517.0,43,1366.0,609710517.0,Jerry,SooperJerry,7102.0,2077.0,197.0,920.0,real,genuine,1366.0,609710517.0,Jerry,SooperJerry,7102.0,2077.0,197.0,920.0,real,genuine
160978,26152572.0,26152572.0,41,2122.0,26152572.0,make -j,ereslibre,7103.0,267.0,308.0,1416.0,real,genuine,2122.0,26152572.0,make -j,ereslibre,7103.0,267.0,308.0,1416.0,real,genuine
161084,609710517.0,215876019.0,6,1366.0,609710517.0,Jerry,SooperJerry,7102.0,2077.0,197.0,920.0,real,genuine,2404.0,215876019.0,James Hill,jameshilltaiwan,19472.0,2280.0,801.0,2.0,real,genuine
161373,234655327.0,234655327.0,47,2091.0,234655327.0,dyanna,dyannanana_,30078.0,514.0,468.0,10444.0,real,genuine,2091.0,234655327.0,dyanna,dyannanana_,30078.0,514.0,468.0,10444.0,real,genuine
161396,2329807592.0,2329807592.0,20,2813.0,2329807592.0,d'Juanae •,mostH8tednae,25931.0,555.0,365.0,1600.0,real,genuine,2813.0,2329807592.0,d'Juanae •,mostH8tednae,25931.0,555.0,365.0,1600.0,real,genuine
161459,2329807592.0,2944222850.0,17,2813.0,2329807592.0,d'Juanae •,mostH8tednae,25931.0,555.0,365.0,1600.0,real,genuine,1229.0,2944222850.0,R.❄️,robreeezy,10963.0,1050.0,348.0,837.0,real,genuine
161524,610956863.0,610956863.0,1,2729.0,610956863.0,marryam shams,marryamshams,5711.0,294.0,654.0,773.0,real,genuine,2729.0,610956863.0,marryam shams,marryamshams,5711.0,294.0,654.0,773.0,real,genuine
161846,26203719.0,26203719.0,34,231.0,26203719.0,Dave Feril,BongDabong,37857.0,372.0,547.0,663.0,real,genuine,231.0,26203719.0,Dave Feril,BongDabong,37857.0,372.0,547.0,663.0,real,genuine
161900,26203719.0,21356765.0,41,231.0,26203719.0,Dave Feril,BongDabong,37857.0,372.0,547.0,663.0,real,genuine,3289.0,21356765.0,Sinjin Pineda,thelibotero,25277.0,4794.0,525.0,748.0,real,genuine
161940,2331545711.0,2331545711.0,37,3134.0,2331545711.0,Sean Keegan,sean_keegan24,798.0,248.0,342.0,1415.0,real,genuine,3134.0,2331545711.0,Sean Keegan,sean_keegan24,798.0,248.0,342.0,1415.0,real,genuine
162001,2331598592.0,2331598592.0,27,2121.0,2331598592.0,EpicFruityPie,epicfruitypie,217.0,25.0,68.0,176.0,real,genuine,2121.0,2331598592.0,EpicFruityPie,epicfruitypie,217.0,25.0,68.0,176.0,real,genuine
162102,235696520.0,235696520.0,9,202.0,235696520.0,ben,Benyy_Boyy,60715.0,616.0,604.0,3281.0,real,genuine,202.0,235696520.0,ben,Benyy_Boyy,60715.0,616.0,604.0,3281.0,real,genuine
162193,611635572.0,611635572.0,30,2760.0,611635572.0,'',melinaaromeroo,8623.0,409.0,290.0,2686.0,real,genuine,2760.0,611635572.0,'',melinaaromeroo,8623.0,409.0,290.0,2686.0,real,genuine
162327,2334889399.0,2334889399.0,21,2191.0,2334889399.0,yala,frootcker,14197.0,713.0,932.0,1128.0,real,genuine,2191.0,2334889399.0,yala,frootcker,14197.0,713.0,932.0,1128.0,real,genuine
162334,2334889399.0,1324796791.0,31,2191.0,2334889399.0,yala,frootcker,14197.0,713.0,932.0,1128.0,real,genuine,2901.0,1324796791.0,+,ohjunhoe,10276.0,428.0,191.0,2562.0,real,genuine
